Applicant ID,Applicant Name,Job Position,Experience (Years),Skills,Education Level,Application Status,Location,Expected Salary,Resume Score
2906,Applicant_2906,HR Manager,1,"Machine Learning, Git, JavaScript, Communication, C++",Bachelor's,Interview,Seattle,72297,59
6494,Applicant_6494,Software Developer,10,"AWS, React, Machine Learning, Java, Data Science",Bachelor's,Offer Made,Los Angeles,119005,72
4459,Applicant_4459,Product Manager,10,"Tableau, Angular, Cloud Computing, Git, Python",PhD,Offer Made,Seattle,93397,73
2509,Applicant_2509,UX Designer,0,"Communication, Angular, Agile",Associate's,Not Shortlisted,Los Angeles,50879,99
9370,Applicant_9370,Data Scientist,10,"JavaScript, Agile, Python, Angular, Git, Excel",Associate's,Offer Made,Los Angeles,121762,51
5747,Applicant_5747,Product Manager,1,"SQL, JavaScript, C++, HTML, Git, Deep Learning",PhD,Under Review,Boston,108673,64
3335,Applicant_3335,Data Analyst,10,"CSS, Java, Communication",Associate's,Rejected,Boston,79300,94
5225,Applicant_5225,Product Manager,8,"Power BI, Deep Learning, Excel, Communication, Machine Learning",PhD,Interview,San Francisco,149556,79
4480,Applicant_4480,Product Manager,10,"CSS, Docker, Machine Learning, Data Science",Master's,Not Shortlisted,Boston,61969,78
3082,Applicant_3082,HR Manager,7,"CSS, JavaScript, Excel",Associate's,Not Shortlisted,Chicago,82837,76
7258,Applicant_7258,UX Designer,9,"AWS, Data Science, Java",Bachelor's,Offer Made,New York,111610,86
6218,Applicant_6218,HR Manager,4,"C++, Cloud Computing, Angular",Bachelor's,Under Review,Boston,148437,69
5937,Applicant_5937,Product Manager,0,"JavaScript, CSS, Git, AWS, Tableau",PhD,Not Shortlisted,San Francisco,62018,96
5926,Applicant_5926,Software Developer,5,"Communication, Agile, HTML, C++, Excel, Tableau",PhD,Offer Made,Dallas,119757,62
4373,Applicant_4373,Data Analyst,4,"JavaScript, Data Science, SQL, AWS, Python, HTML",PhD,Rejected,Seattle,68992,68
6030,Applicant_6030,Software Developer,10,"HTML, Machine Learning, JavaScript",Master's,Under Review,Dallas,97991,97
6262,Applicant_6262,HR Manager,4,"Project Management, CSS, Excel, HTML, Git",Bachelor's,Not Shortlisted,New York,51244,91
2879,Applicant_2879,Data Analyst,8,"Agile, Excel, Docker, AWS, Machine Learning",Associate's,Not Shortlisted,Seattle,81799,91
3651,Applicant_3651,HR Manager,5,"Java, CSS, Cloud Computing, Excel, React, Git, C++",Bachelor's,Under Review,Seattle,50348,61
1484,Applicant_1484,Software Developer,6,"CSS, Excel, Machine Learning, Java, Communication",Associate's,Rejected,Austin,119260,57
8490,Applicant_8490,Data Analyst,0,"Angular, Tableau, JavaScript, Machine Learning, Cloud Computing",Master's,Under Review,Boston,76684,79
4383,Applicant_4383,Product Manager,4,"C++, Python, Machine Learning, Excel, Agile, Project Management, CSS",Associate's,Not Shortlisted,Los Angeles,130940,99
2970,Applicant_2970,HR Manager,9,"Machine Learning, Project Management, Java",Master's,Not Shortlisted,Austin,89627,72
7157,Applicant_7157,Web Developer,4,"Agile, Git, Power BI, Angular, Python, CSS",Master's,Not Shortlisted,New York,67726,97
6084,Applicant_6084,Data Scientist,1,"C++, Deep Learning, React, Agile, SQL, CSS, Excel",Master's,Under Review,Los Angeles,129379,97
4263,Applicant_4263,Product Manager,6,"React, Excel, Cloud Computing, Machine Learning",Associate's,Interview,Austin,115047,94
2525,Applicant_2525,UX Designer,5,"Python, Project Management, Docker, Power BI",Master's,Rejected,Seattle,122337,94
1714,Applicant_1714,Data Scientist,3,"Cloud Computing, Docker, Excel, CSS, Python, Angular",Master's,Not Shortlisted,Boston,75250,70
6513,Applicant_6513,HR Manager,5,"Tableau, Power BI, JavaScript, Deep Learning, CSS, AWS, Project Management",PhD,Interview,Boston,84312,74
9862,Applicant_9862,HR Manager,4,"Tableau, React, Python",Bachelor's,Rejected,San Francisco,118923,62
5256,Applicant_5256,Data Analyst,1,"Angular, Power BI, Excel, HTML, SQL, Cloud Computing, Git",Master's,Offer Made,Austin,70464,96
2728,Applicant_2728,Software Developer,4,"AWS, JavaScript, Angular, Python",Master's,Rejected,New York,124084,53
6606,Applicant_6606,UX Designer,9,"AWS, Power BI, CSS, Data Science",Master's,Rejected,Los Angeles,56532,83
9205,Applicant_9205,Product Manager,6,"C++, HTML, Project Management, JavaScript, Git, Angular",Associate's,Interview,San Francisco,127429,90
1478,Applicant_1478,HR Manager,0,"CSS, Deep Learning, Java, Excel, Data Science",Bachelor's,Offer Made,San Francisco,121268,58
9600,Applicant_9600,Web Developer,6,"Power BI, Project Management, Communication, Java, Cloud Computing, SQL",PhD,Offer Made,Los Angeles,145234,94
6203,Applicant_6203,Software Developer,1,"Agile, Cloud Computing, Tableau, C++, Excel",PhD,Offer Made,Dallas,53860,58
4641,Applicant_4641,Data Analyst,2,"SQL, Project Management, Java, CSS, Data Science",Bachelor's,Not Shortlisted,Austin,98804,64
3795,Applicant_3795,Web Developer,10,"Python, C++, AWS, Project Management, Communication",Bachelor's,Rejected,Seattle,76500,89
8348,Applicant_8348,Data Scientist,10,"Cloud Computing, Tableau, Excel, Deep Learning, Project Management, React, JavaScript",Bachelor's,Under Review,Seattle,72415,97
6327,Applicant_6327,UX Designer,3,"Git, Java, C++",Bachelor's,Under Review,Austin,121562,67
2070,Applicant_2070,Data Analyst,3,"Angular, CSS, AWS, Machine Learning, React, JavaScript",Bachelor's,Rejected,Dallas,131032,68
4961,Applicant_4961,Software Developer,6,"SQL, CSS, Angular, Data Science, Project Management",Master's,Offer Made,Seattle,142335,67
3199,Applicant_3199,UX Designer,2,"Excel, React, AWS, Angular, Power BI",Master's,Not Shortlisted,Austin,122632,94
2808,Applicant_2808,UX Designer,9,"Power BI, HTML, Java, Excel, CSS",PhD,Rejected,Los Angeles,67588,63
3760,Applicant_3760,Data Scientist,5,"Cloud Computing, Communication, Angular, C++, Docker, Machine Learning, Excel",PhD,Interview,Boston,90069,53
3077,Applicant_3077,HR Manager,5,"React, Machine Learning, Git, Power BI, C++",Associate's,Under Review,Austin,106148,82
5512,Applicant_5512,Product Manager,8,"Excel, SQL, Power BI, Agile, AWS",Bachelor's,Offer Made,Chicago,93701,87
9754,Applicant_9754,HR Manager,2,"Docker, Tableau, C++, Java",Bachelor's,Rejected,Los Angeles,102273,69
7740,Applicant_7740,Data Analyst,9,"HTML, React, Deep Learning, C++, Git, Machine Learning",PhD,Offer Made,Dallas,116706,56
3891,Applicant_3891,Data Analyst,8,"React, C++, Java, Python",Master's,Offer Made,San Francisco,86611,67
6999,Applicant_6999,Web Developer,5,"Power BI, SQL, Data Science, Cloud Computing, React, HTML, Git",Master's,Not Shortlisted,Boston,87785,65
7110,Applicant_7110,Web Developer,6,"Power BI, Deep Learning, AWS, Cloud Computing, Tableau",Bachelor's,Interview,Los Angeles,89769,72
5418,Applicant_5418,Web Developer,9,"Communication, Machine Learning, JavaScript, HTML, SQL, React",PhD,Rejected,Chicago,139151,80
8569,Applicant_8569,HR Manager,9,"Project Management, Java, Git, CSS, Docker, JavaScript, Data Science",Associate's,Under Review,Los Angeles,73533,76
5791,Applicant_5791,Web Developer,10,"Java, Angular, Power BI, SQL, C++, Project Management",Bachelor's,Interview,Chicago,63864,91
1809,Applicant_1809,Software Developer,4,"Machine Learning, Python, SQL, C++, CSS, Deep Learning",Bachelor's,Rejected,Austin,69119,98
6073,Applicant_6073,HR Manager,9,"HTML, Agile, Tableau, Java, Project Management, Cloud Computing, Data Science",Bachelor's,Interview,San Francisco,79590,99
6203,Applicant_6203,Web Developer,9,"Cloud Computing, Docker, JavaScript, Deep Learning, Tableau, C++",PhD,Interview,Austin,132783,91
7916,Applicant_7916,Data Analyst,10,"Excel, Docker, Power BI",Bachelor's,Under Review,Dallas,91430,94
1546,Applicant_1546,Web Developer,5,"Python, Agile, Data Science, Java, Git",PhD,Offer Made,Dallas,89074,61
7492,Applicant_7492,Data Scientist,1,"Power BI, C++, Excel",Bachelor's,Under Review,San Francisco,92098,69
8770,Applicant_8770,Software Developer,6,"Project Management, Docker, Java",Master's,Rejected,Seattle,129048,92
5955,Applicant_5955,Software Developer,10,"HTML, Git, AWS, CSS, JavaScript",Associate's,Interview,Boston,136110,56
2396,Applicant_2396,Software Developer,9,"AWS, Data Science, React, Docker, Cloud Computing, Git",Bachelor's,Rejected,Dallas,55664,72
8401,Applicant_8401,HR Manager,0,"Project Management, Angular, Cloud Computing, Git",PhD,Not Shortlisted,San Francisco,71028,94
1484,Applicant_1484,Data Scientist,10,"HTML, C++, SQL",PhD,Not Shortlisted,New York,149749,86
2640,Applicant_2640,Product Manager,7,"Machine Learning, Deep Learning, CSS, Python",Associate's,Rejected,Chicago,126297,92
4103,Applicant_4103,HR Manager,9,"Machine Learning, Agile, HTML",Bachelor's,Offer Made,Chicago,105734,91
5436,Applicant_5436,Data Analyst,8,"Communication, SQL, Power BI",Master's,Rejected,Chicago,103001,88
6479,Applicant_6479,Web Developer,9,"AWS, HTML, Tableau, Angular, Project Management, Agile, JavaScript",Master's,Interview,Seattle,97353,92
5054,Applicant_5054,Product Manager,8,"Power BI, React, CSS, Deep Learning, Data Science, SQL, Angular",Associate's,Rejected,New York,78464,94
9165,Applicant_9165,HR Manager,10,"Project Management, Cloud Computing, Docker",Bachelor's,Not Shortlisted,Chicago,83081,69
1219,Applicant_1219,Software Developer,3,"Agile, Java, Data Science, Machine Learning",Bachelor's,Interview,Seattle,125484,95
2247,Applicant_2247,UX Designer,8,"Machine Learning, Tableau, Deep Learning, Excel",Associate's,Not Shortlisted,Dallas,137514,51
5065,Applicant_5065,Data Analyst,2,"JavaScript, Data Science, C++, Git",Associate's,Offer Made,Dallas,93619,69
4525,Applicant_4525,Product Manager,10,"Java, Python, Excel, SQL, Git, HTML",Bachelor's,Offer Made,Chicago,127262,96
1368,Applicant_1368,Data Analyst,0,"AWS, C++, Java",Master's,Under Review,Dallas,53596,81
9708,Applicant_9708,UX Designer,10,"Data Science, React, Docker, AWS, Cloud Computing, Deep Learning, Angular",Bachelor's,Rejected,Seattle,74859,87
1476,Applicant_1476,Data Scientist,5,"AWS, Excel, Power BI, Communication, Tableau",PhD,Under Review,Austin,98327,53
7247,Applicant_7247,Web Developer,4,"Java, Power BI, Git, AWS, CSS, C++, Python",Bachelor's,Under Review,Dallas,147774,56
2693,Applicant_2693,Data Scientist,2,"Machine Learning, CSS, Angular, Excel",Associate's,Not Shortlisted,Austin,72875,80
3223,Applicant_3223,Data Scientist,1,"Data Science, Cloud Computing, Docker",PhD,Offer Made,Chicago,138801,97
6744,Applicant_6744,Product Manager,4,"Power BI, Excel, Tableau, Python",PhD,Interview,Boston,118590,54
8768,Applicant_8768,Web Developer,2,"HTML, AWS, Power BI, Project Management, Data Science, Python",Associate's,Interview,New York,69699,86
5315,Applicant_5315,UX Designer,1,"Docker, Agile, Angular",PhD,Interview,Austin,137355,60
5629,Applicant_5629,Web Developer,8,"Angular, Project Management, Agile",Bachelor's,Under Review,Boston,92388,81
2013,Applicant_2013,Product Manager,4,"Java, Python, Docker",Bachelor's,Offer Made,Austin,88622,87
1731,Applicant_1731,HR Manager,6,"JavaScript, Git, Communication, Data Science",Associate's,Under Review,Austin,97838,95
9318,Applicant_9318,Web Developer,4,"Angular, Excel, Machine Learning, CSS, Docker, Git, Python",Associate's,Rejected,San Francisco,127259,77
2600,Applicant_2600,HR Manager,2,"Tableau, Machine Learning, Power BI, JavaScript, Java, Angular",Bachelor's,Rejected,San Francisco,124826,77
7127,Applicant_7127,Data Analyst,3,"Python, Java, Excel, Agile",Master's,Interview,Boston,105846,71
9437,Applicant_9437,Data Analyst,0,"Data Science, Python, CSS, Tableau, Cloud Computing",Master's,Rejected,Los Angeles,106866,100
5538,Applicant_5538,Web Developer,3,"Machine Learning, Deep Learning, Git, Java",PhD,Not Shortlisted,Seattle,127896,79
1039,Applicant_1039,Product Manager,6,"Tableau, Agile, AWS, Communication, Docker, HTML, Cloud Computing",Master's,Not Shortlisted,Seattle,83341,93
5708,Applicant_5708,HR Manager,9,"React, Machine Learning, Deep Learning, Excel, Power BI, Python, Cloud Computing",Associate's,Rejected,Dallas,53063,87
5855,Applicant_5855,Product Manager,3,"Agile, SQL, Cloud Computing, Python, Deep Learning, Communication",Master's,Under Review,Boston,105220,97
4154,Applicant_4154,UX Designer,5,"React, Machine Learning, Angular",Bachelor's,Interview,Los Angeles,145851,91
9377,Applicant_9377,Software Developer,7,"Deep Learning, Python, Agile, HTML",Associate's,Interview,Seattle,73367,65
3953,Applicant_3953,HR Manager,3,"JavaScript, React, Java, Tableau, Git",PhD,Not Shortlisted,Boston,96913,64
8860,Applicant_8860,Data Scientist,10,"Angular, Communication, Git",Associate's,Interview,Chicago,146051,86
6301,Applicant_6301,Software Developer,5,"Cloud Computing, JavaScript, CSS, Java",Associate's,Offer Made,San Francisco,131771,55
3507,Applicant_3507,Data Scientist,6,"Git, Machine Learning, Data Science, Tableau",PhD,Not Shortlisted,San Francisco,87696,73
2165,Applicant_2165,Product Manager,2,"Data Science, Python, Angular, AWS, HTML",PhD,Offer Made,Seattle,62380,61
1412,Applicant_1412,Software Developer,8,"Java, Communication, Agile, CSS, Angular, Python",Bachelor's,Rejected,Seattle,92789,86
9544,Applicant_9544,HR Manager,7,"Cloud Computing, React, Data Science, JavaScript",Associate's,Rejected,Dallas,61600,71
8652,Applicant_8652,UX Designer,0,"Docker, React, SQL, Project Management, C++, JavaScript",Bachelor's,Not Shortlisted,Boston,66563,88
1977,Applicant_1977,Software Developer,2,"Tableau, Docker, Power BI, CSS, React",Master's,Under Review,Dallas,72272,60
2118,Applicant_2118,Product Manager,8,"Data Science, Python, Deep Learning",Bachelor's,Offer Made,Austin,127034,93
7278,Applicant_7278,Data Scientist,2,"CSS, Agile, JavaScript, Communication, Angular, Machine Learning, Deep Learning",Associate's,Offer Made,Boston,85338,80
6700,Applicant_6700,UX Designer,6,"Agile, Cloud Computing, Java, Angular, Deep Learning, AWS",Master's,Not Shortlisted,Chicago,71691,98
1128,Applicant_1128,UX Designer,4,"Data Science, React, CSS, Project Management",Bachelor's,Not Shortlisted,Seattle,54273,71
3675,Applicant_3675,Data Analyst,8,"HTML, Data Science, Angular, SQL, Java, AWS, CSS",Associate's,Rejected,San Francisco,134087,61
7953,Applicant_7953,UX Designer,8,"Communication, Project Management, Excel, HTML, Git",Bachelor's,Rejected,Los Angeles,133029,67
7926,Applicant_7926,Software Developer,1,"React, AWS, Communication",Master's,Offer Made,Austin,82196,57
6332,Applicant_6332,Data Scientist,4,"Project Management, Data Science, React, Angular, Cloud Computing, Agile",PhD,Not Shortlisted,Boston,135255,85
3574,Applicant_3574,HR Manager,4,"React, Power BI, Excel, SQL, Deep Learning, C++, Java",Master's,Under Review,Boston,147333,69
6369,Applicant_6369,Data Scientist,4,"JavaScript, AWS, React, Git, Communication",Master's,Offer Made,New York,96275,77
1298,Applicant_1298,Web Developer,0,"AWS, React, C++, Deep Learning, SQL, Cloud Computing, Angular",Associate's,Not Shortlisted,Boston,116429,67
6827,Applicant_6827,Product Manager,10,"Tableau, Machine Learning, Data Science, Python, Java, Cloud Computing, AWS",Bachelor's,Not Shortlisted,Boston,63593,75
3991,Applicant_3991,Web Developer,10,"Tableau, Power BI, Data Science, Deep Learning, HTML",Associate's,Rejected,Austin,127295,78
9170,Applicant_9170,Product Manager,3,"Cloud Computing, C++, JavaScript, Python, Machine Learning, Angular, Communication",PhD,Not Shortlisted,Boston,75383,92
6359,Applicant_6359,Web Developer,2,"Machine Learning, Deep Learning, C++, Communication, Project Management, SQL, CSS",Bachelor's,Offer Made,Chicago,60626,59
6711,Applicant_6711,Data Scientist,9,"HTML, CSS, Deep Learning, Communication, Python, Git",Associate's,Under Review,Chicago,142651,88
9380,Applicant_9380,Data Analyst,7,"Machine Learning, Python, JavaScript, C++, SQL, Cloud Computing",Associate's,Not Shortlisted,Dallas,100257,94
4063,Applicant_4063,Web Developer,1,"Machine Learning, Java, Data Science, Angular, SQL",Bachelor's,Not Shortlisted,Boston,146546,90
9986,Applicant_9986,Web Developer,8,"Git, Excel, Data Science, Java, C++, Project Management, Cloud Computing",PhD,Interview,Austin,130784,85
8691,Applicant_8691,HR Manager,9,"Deep Learning, Docker, Machine Learning, Agile, C++, Java, Tableau",Associate's,Interview,New York,142382,82
4587,Applicant_4587,Web Developer,2,"Java, C++, Docker, React, Deep Learning, JavaScript",Master's,Rejected,Seattle,72196,68
1608,Applicant_1608,Web Developer,0,"Power BI, Java, Data Science, C++",Associate's,Under Review,Los Angeles,70720,83
5175,Applicant_5175,Data Analyst,7,"Cloud Computing, SQL, Java, Power BI, Git, C++, HTML",Associate's,Rejected,Boston,135031,98
5673,Applicant_5673,Software Developer,3,"CSS, Excel, Tableau, Java",PhD,Not Shortlisted,Seattle,131916,94
3837,Applicant_3837,Product Manager,1,"Git, Power BI, JavaScript, Java",Associate's,Offer Made,Chicago,62705,80
7511,Applicant_7511,Software Developer,0,"JavaScript, Data Science, Communication",PhD,Interview,Dallas,92640,82
1769,Applicant_1769,Product Manager,9,"Project Management, C++, Excel, Git, Machine Learning",Master's,Offer Made,Chicago,98963,77
9438,Applicant_9438,Software Developer,9,"SQL, HTML, Excel, AWS, Power BI, Agile, Git",Associate's,Under Review,Los Angeles,139501,64
8253,Applicant_8253,Data Scientist,7,"Java, Deep Learning, Docker, JavaScript, SQL",Master's,Interview,Los Angeles,61992,63
8767,Applicant_8767,Web Developer,10,"Java, React, Agile",Master's,Under Review,Chicago,131006,72
4998,Applicant_4998,UX Designer,0,"Docker, Data Science, Communication, Python, Power BI",Bachelor's,Rejected,Austin,59543,67
1676,Applicant_1676,Software Developer,5,"SQL, Power BI, Git, Docker, Excel, C++, Machine Learning",Associate's,Not Shortlisted,Seattle,133926,68
